850 0.00869822
850 0.00848215
850 0.00837034
850 0.00725363
850 0.00837516
850 0.00837859
850 0.00838608
850 0.00839919
850 0.0083805
850 0.00840349
850 0.008449
850 0.00856743
850 0.00880132
850 0.00886804
850 0.00888296
850 0.00910735
850 0.0087382
850 0.0088798
850 0.00877105
850 0.00881646
850 0.00887128
850 0.0090921
850 0.00912731
850 0.00884049
850 0.008894
850 0.00881584
850 0.00884176
850 0.00879902
850 0.00865046
850 0.00873324
850 0.00897535
850 0.00904134
850 0.00927854
850 0.00902893
850 0.00892891
850 0.00772352
850 0.00873668
850 0.00708762
850 0.00846584
850 0.00821796
850 0.00791052
850 0.00805758
850 0.008232
850 0.00715587
850 0.00843039
850 0.00862448
850 0.00709889
850 0.00858423
850 0.00875331
850 0.00887927
850 0.00880867
850 0.00874387
850 0.00897458
850 0.00888767
850 0.00899739
850 0.00896353
850 0.00884542
850 0.0087833
850 0.00900334
850 0.00887787
850 0.00888286
850 0.00893103
850 0.00891393
850 0.00910364
850 0.00881799
850 0.00898074
850 0.00898426
850 0.00884561
850 0.00883801
850 0.00887677
850 0.00887922
850 0.00881548
850 0.00884936
850 0.00881199
850 0.00888893
850 0.00727294
850 0.00892913
850 0.00879919
850 0.0089685
850 0.00914929
850 0.00759216
850 0.00872822
850 0.0088791
850 0.00894613
850 0.00887571
850 0.00888188
850 0.0088612
850 0.00887096
850 0.00739287
850 0.00649929
850 0.00735072
850 0.00825254
850 0.00819632
850 0.00812953
850 0.00839732
850 0.00813724
850 0.00825163
850 0.00588807
850 0.00813909
850 0.00819753
