1550 0.177193
1550 0.12784
1550 0.12555
1550 0.126464
1550 0.125302
1550 0.124863
1550 0.124197
1550 0.124136
1550 0.124932
1550 0.124322
1550 0.12415
1550 0.128531
1550 0.124261
1550 0.12504
1550 0.12427
1550 0.123971
1550 0.123815
1550 0.123923
1550 0.124393
1550 0.12876
1550 0.124567
1550 0.124215
1550 0.123864
1550 0.124425
1550 0.124329
1550 0.123908
1550 0.12419
1550 0.130156
1550 0.124285
1550 0.124048
1550 0.123815
1550 0.126131
1550 0.147706
1550 0.126013
1550 0.124309
1550 0.125382
1550 0.124042
1550 0.123804
1550 0.123987
1550 0.123762
1550 0.123974
1550 0.123728
1550 0.123885
1550 0.123915
1550 0.123863
1550 0.123732
1550 0.123912
1550 0.124142
1550 0.123975
1550 0.123546
1550 0.123517
1550 0.123844
1550 0.130896
1550 0.124095
1550 0.129439
1550 0.123992
1550 0.124775
1550 0.123874
1550 0.123685
1550 0.123989
1550 0.136485
1550 0.123824
1550 0.124137
1550 0.123717
1550 0.123749
1550 0.12369
1550 0.123664
1550 0.123867
1550 0.125619
1550 0.12513
1550 0.125092
1550 0.131724
1550 0.125071
1550 0.12433
1550 0.12503
1550 0.126151
1550 0.12566
1550 0.13166
1550 0.126985
1550 0.125218
1550 0.125467
1550 0.123897
1550 0.124299
1550 0.123846
1550 0.124646
1550 0.12375
1550 0.123888
1550 0.123735
1550 0.123634
1550 0.123613
1550 0.123654
1550 0.123782
1550 0.123544
1550 0.123616
1550 0.123955
1550 0.123783
1550 0.124015
1550 0.125107
1550 0.124014
1550 0.124656
