150 0.00015983
150 0.00016181
150 0.000193598
150 0.000150255
150 0.000149978
150 0.000212914
150 0.000199273
150 0.000218149
150 0.000154464
150 0.000154063
150 0.000154905
150 0.000162003
150 0.000245461
150 0.000237774
150 0.000245644
150 0.000237428
150 0.000243386
150 0.000244702
150 0.000242119
150 0.000245636
150 0.000220852
150 0.000154673
150 0.000154374
150 0.000158441
150 0.000154596
150 0.00015413
150 0.000154093
150 0.000245094
150 0.000165683
150 0.000149643
150 0.000151972
150 0.000150217
150 0.000150876
150 0.000152249
150 0.000153924
150 0.000152389
150 0.000217047
150 0.000229537
150 0.00016246
150 0.000159585
150 0.000145403
150 0.000145889
150 0.000178277
150 0.000180969
150 0.000187044
150 0.000151863
150 0.000145938
150 0.000157608
150 0.000145918
150 0.000145907
150 0.000147661
150 0.000157067
150 0.000162016
150 0.000143197
150 0.00014138
150 0.000142445
150 0.000146003
150 0.000158083
150 0.00016595
150 0.000161937
150 0.000146517
150 0.000143895
150 0.00014366
150 0.000143122
150 0.000164879
150 0.000147381
150 0.000151314
150 0.000168624
150 0.000150905
150 0.000154151
150 0.000152126
150 0.00016775
150 0.00016101
150 0.000144866
150 0.000141899
150 0.000143967
150 0.000141587
150 0.000144369
150 0.000202524
150 0.000134536
150 0.000136422
150 0.000134351
150 0.00013794
150 0.000134283
150 0.000141511
150 0.00013458
150 0.000137768
150 0.000135281
150 0.000138945
150 0.000137266
150 0.000137642
150 0.000199547
150 0.000157765
150 0.000135921
150 0.000134158
150 0.000157766
150 0.000164848
150 0.000188
150 0.00013433
150 0.000141674
